FSTANF,REALPROP,FSSTDDE2,FSASSET,FSNELDER,TANF_IND,FSSLTDED,LIQRESOR,WRK_POOR,RAWGROSS,FSUNEARN,FSGA,CERTHHSZ,FSSSI,FSTOTDED,FSSLTDE2,FSDIS,FSERNDED,RAWNET,HWGT,FSEARN,FSGRINC,FSUSIZE,FSTOTDE2,FSNETINC,RAWERND,FSNONCIT,SHELDED,TPOV,FSERNDE2,CAT_ELIG,VEHICLEA,FSVEHAST
0.0,0.0,235.0,0.0,0.0,0.0,286.0,0.0,1.0,1464.0,0.0,0.0,3.0,0.0,802.0,286.0,0.0,292.0,660.0,2416.8947977,1464.0,1464.0,3.0,802.0,662.0,293.0,0.0,287.0,87.0,438.0,1.0,1.0,0.0
0.0,0.0,295.0,0.0,0.0,0.0,303.0,0.0,1.0,2169.0,528.0,0.0,5.0,0.0,828.0,303.0,0.0,328.0,1341.0,2161.4227256,1641.0,2169.0,5.0,828.0,1341.0,328.0,1.0,303.0,92.0,492.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,366.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,523.0,366.0,1.0,0.0,212.0,2713.7824662,0.0,735.0,1.0,523.0,212.0,0.0,0.0,366.0,74.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,1.0,0.0,162.0,0.0,0.0,757.0,757.0,0.0,1.0,0.0,319.0,162.0,0.0,0.0,438.0,2736.1337402,0.0,757.0,1.0,319.0,438.0,0.0,0.0,162.0,76.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,1.0,0.0,0.0,0.0,0.0,755.0,755.0,0.0,1.0,142.0,157.0,0.0,0.0,0.0,598.0,2751.25372,0.0,755.0,1.0,157.0,598.0,0.0,0.0,0.0,76.0,0.0,1.0,1.0,0.0
0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,280.0,0.0,4.0,0.0,168.0,0.0,0.0,0.0,111.0,2198.7675791,0.0,280.0,4.0,168.0,112.0,0.0,0.0,0.0,14.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,176.0,0.0,1.0,545.0,95.0,0.0,2.0,0.0,423.0,176.0,0.0,90.0,122.0,2532.7978062,450.0,545.0,2.0,423.0,122.0,90.0,0.0,176.0,41.0,135.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,286.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,443.0,286.0,1.0,0.0,292.0,2721.671151,0.0,735.0,1.0,443.0,292.0,0.0,0.0,286.0,74.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,362.0,0.0,1.0,2016.0,150.0,0.0,3.0,0.0,892.0,362.0,0.0,373.0,1124.0,2462.5834318,1866.0,2016.0,3.0,892.0,1124.0,373.0,0.0,362.0,120.0,559.0,1.0,1.0,0.0
0.0,0.0,27.0,0.0,1.0,0.0,296.0,0.0,0.0,245.0,245.0,245.0,1.0,0.0,453.0,88.0,0.0,0.0,0.0,2692.7459727,0.0,245.0,1.0,245.0,0.0,0.0,0.0,296.0,25.0,0.0,1.0,1.0,0.0
0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,1.0,1861.0,441.0,0.0,7.0,0.0,510.0,0.0,0.0,284.0,1351.0,1842.8411733,1421.0,1862.0,7.0,510.0,1352.0,284.0,0.0,0.0,61.0,284.0,1.0,1.0,0.0
327.0,0.0,235.0,0.0,0.0,1.0,115.0,0.0,0.0,1027.0,1027.0,0.0,2.0,0.0,272.0,115.0,0.0,0.0,755.0,2595.249896,0.0,1027.0,2.0,272.0,755.0,0.0,0.0,115.0,77.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,505.0,0.0,0.0,180.0,180.0,0.0,6.0,0.0,731.0,0.0,0.0,0.0,0.0,1859.8069239,0.0,180.0,6.0,180.0,0.0,0.0,0.0,505.0,7.0,0.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,215.0,0.0,1.0,1134.0,0.0,0.0,1.0,0.0,598.0,215.0,0.0,226.0,535.0,2745.6659014,1134.0,1134.0,1.0,598.0,536.0,227.0,0.0,215.0,115.0,339.0,1.0,1.0,0.0
0.0,0.0,252.0,0.0,0.0,0.0,147.0,0.0,1.0,1442.0,0.0,0.0,4.0,0.0,603.0,147.0,0.0,288.0,838.0,2270.4231347,1442.0,1442.0,4.0,603.0,839.0,288.0,0.0,147.0,71.0,432.0,1.0,1.0,0.0
73.0,0.0,236.0,0.0,0.0,1.0,497.0,0.0,1.0,895.0,73.0,0.0,2.0,0.0,835.0,497.0,0.0,164.0,59.0,2526.5525971,822.0,895.0,2.0,835.0,60.0,164.0,0.0,497.0,67.0,246.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,175.0,0.0,0.0,858.0,858.0,0.0,1.0,0.0,332.0,175.0,1.0,0.0,527.0,2744.6798156,0.0,858.0,1.0,332.0,526.0,0.0,0.0,175.0,87.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,2692.7459727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,296.0,0.0,0.0,0.0,210.0,0.0,1.0,2420.0,0.0,0.0,5.0,0.0,891.0,210.0,0.0,484.0,1529.0,2179.8296573,2420.0,2420.0,5.0,891.0,1529.0,484.0,0.0,210.0,102.0,694.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,462.0,0.0,3.0,0.0,157.0,0.0,0.0,0.0,305.0,2381.7244102,0.0,462.0,3.0,157.0,305.0,0.0,0.0,0.0,28.0,0.0,1.0,1.0,0.0
0.0,0.0,252.0,0.0,0.0,0.0,392.0,0.0,1.0,2042.0,0.0,0.0,4.0,0.0,1146.0,392.0,0.0,408.0,896.0,2276.0109532,2042.0,2042.0,4.0,1146.0,896.0,408.0,0.0,392.0,101.0,612.0,1.0,1.0,0.0
0.0,0.0,69.0,0.0,0.0,0.0,272.0,0.0,1.0,329.0,0.0,0.0,1.0,0.0,494.0,106.0,0.0,65.0,0.0,2692.7459727,328.0,328.0,1.0,328.0,0.0,66.0,0.0,311.0,33.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,1.0,1876.0,1088.0,0.0,3.0,0.0,314.0,0.0,0.0,157.0,1561.0,2505.6425041,788.0,1876.0,3.0,314.0,1562.0,158.0,0.0,0.0,112.0,157.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,2692.7459727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,1.0,1206.0,0.0,0.0,2.0,0.0,456.0,0.0,0.0,241.0,750.0,2594.5925055,1206.0,1206.0,2.0,456.0,750.0,241.0,0.0,0.0,90.0,241.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,331.0,0.0,1.0,840.0,0.0,0.0,3.0,0.0,656.0,331.0,0.0,168.0,184.0,2369.8913827,840.0,840.0,3.0,656.0,184.0,168.0,0.0,331.0,50.0,252.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,311.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,468.0,311.0,1.0,0.0,267.0,2719.3702846,0.0,735.0,1.0,468.0,267.0,0.0,0.0,311.0,74.0,0.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,1.0,0.0,582.0,0.0,0.0,844.0,844.0,0.0,1.0,0.0,739.0,582.0,0.0,0.0,106.0,2703.2642194,0.0,844.0,1.0,739.0,105.0,0.0,0.0,582.0,85.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,1.0,0.0,0.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,157.0,0.0,0.0,0.0,578.0,2749.9389392,0.0,735.0,1.0,157.0,578.0,0.0,0.0,0.0,74.0,0.0,1.0,1.0,0.0
0.0,0.0,87.0,0.0,0.0,0.0,517.0,0.0,1.0,754.0,0.0,0.0,2.0,0.0,824.0,447.0,0.0,150.0,0.0,2520.6360833,754.0,754.0,2.0,754.0,0.0,151.0,0.0,517.0,56.0,80.0,1.0,1.0,0.0
0.0,0.0,252.0,0.0,0.0,0.0,186.0,0.0,0.0,676.0,676.0,0.0,4.0,0.0,354.0,186.0,0.0,0.0,322.0,2219.4753773,0.0,676.0,4.0,354.0,322.0,0.0,0.0,186.0,33.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,157.0,0.0,1.0,0.0,578.0,2749.9389392,0.0,735.0,1.0,157.0,578.0,0.0,0.0,0.0,74.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,1.0,0.0,0.0,0.0,0.0,1165.0,1165.0,0.0,3.0,0.0,157.0,0.0,0.0,0.0,1008.0,2451.0790994,0.0,1165.0,3.0,157.0,1008.0,0.0,0.0,0.0,69.0,0.0,1.0,1.0,0.0
0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,1.0,1200.0,0.0,0.0,5.0,0.0,437.0,0.0,0.0,240.0,763.0,2104.2297592,1200.0,1200.0,5.0,437.0,763.0,240.0,0.0,0.0,51.0,240.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,1.0,0.0,386.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,543.0,386.0,0.0,0.0,192.0,2711.8102946,0.0,735.0,1.0,543.0,192.0,0.0,0.0,386.0,74.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,1.0,1628.0,364.0,0.0,3.0,0.0,409.0,0.0,0.0,252.0,1218.0,2471.7868975,1264.0,1628.0,3.0,409.0,1219.0,253.0,0.0,0.0,97.0,252.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,377.0,0.0,1.0,1316.0,0.0,0.0,3.0,0.0,797.0,377.0,0.0,263.0,519.0,2402.7609036,1316.0,1316.0,3.0,797.0,519.0,263.0,0.0,377.0,78.0,394.0,1.0,1.0,0.0
0.0,0.0,223.0,0.0,1.0,0.0,66.0,0.0,0.0,1075.0,1075.0,0.0,1.0,0.0,223.0,66.0,0.0,0.0,852.0,2751.2537198,0.0,1075.0,1.0,223.0,852.0,0.0,0.0,66.0,109.0,0.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,195.0,0.0,0.0,1018.0,1018.0,0.0,1.0,0.0,352.0,195.0,1.0,0.0,666.0,2751.2537198,0.0,1018.0,1.0,352.0,666.0,0.0,0.0,195.0,103.0,0.0,1.0,1.0,0.0
0.0,0.0,161.0,0.0,1.0,0.0,4.0,0.0,0.0,970.0,970.0,0.0,1.0,0.0,161.0,4.0,0.0,0.0,809.0,2751.2537198,0.0,970.0,1.0,161.0,809.0,0.0,0.0,4.0,98.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,1.0,0.0,160.0,0.0,0.0,487.0,487.0,0.0,2.0,0.0,317.0,160.0,0.0,0.0,170.0,2537.3995391,0.0,487.0,2.0,317.0,170.0,0.0,0.0,160.0,36.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,1.0,1266.0,303.0,0.0,2.0,0.0,349.0,0.0,0.0,192.0,917.0,2611.355961,963.0,1266.0,2.0,349.0,917.0,193.0,0.0,0.0,95.0,192.0,1.0,1.0,0.0
0.0,0.0,190.0,0.0,1.0,0.0,375.0,0.0,1.0,608.0,0.0,0.0,1.0,0.0,653.0,330.0,0.0,121.0,0.0,2692.7459727,608.0,608.0,1.0,608.0,0.0,122.0,0.0,375.0,61.0,136.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,128.0,0.0,1.0,1954.0,0.0,0.0,3.0,0.0,675.0,128.0,0.0,390.0,1278.0,2477.7034113,1954.0,1954.0,3.0,675.0,1279.0,391.0,0.0,128.0,116.0,518.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,286.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,443.0,286.0,1.0,0.0,292.0,2721.6711512,0.0,735.0,1.0,443.0,292.0,0.0,0.0,286.0,74.0,0.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,209.0,0.0,1.0,524.0,0.0,0.0,1.0,0.0,470.0,209.0,0.0,104.0,53.0,2698.3337913,524.0,524.0,1.0,470.0,54.0,105.0,0.0,209.0,53.0,156.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,2692.7459727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,1.0,0.0,391.0,0.0,0.0,1064.0,1064.0,0.0,1.0,0.0,548.0,391.0,0.0,0.0,517.0,2743.6937301,0.0,1064.0,1.0,548.0,516.0,0.0,0.0,391.0,107.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,2692.7459727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,296.0,0.0,0.0,0.0,367.0,0.0,0.0,914.0,914.0,0.0,5.0,0.0,564.0,367.0,0.0,0.0,350.0,2815.5426077,0.0,914.0,5.0,564.0,350.0,0.0,0.0,366.0,39.0,0.0,1.0,1.0,0.0
0.0,0.0,252.0,0.0,0.0,0.0,111.0,0.0,1.0,1432.0,0.0,0.0,4.0,0.0,565.0,111.0,0.0,286.0,866.0,2603.2441927,1432.0,1432.0,4.0,565.0,867.0,286.0,0.0,111.0,71.0,397.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,1.0,0.0,0.0,0.0,0.0,755.0,755.0,0.0,1.0,463.0,157.0,0.0,0.0,0.0,598.0,2504.6544422,0.0,755.0,1.0,157.0,598.0,0.0,0.0,0.0,76.0,0.0,1.0,1.0,0.0
0.0,0.0,218.0,0.0,0.0,0.0,61.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,218.0,61.0,1.0,0.0,517.0,2530.2880371,0.0,735.0,1.0,218.0,517.0,0.0,0.0,61.0,74.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,616.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,1.0,0.0,0.0,0.0,1.0,459.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
244.0,0.0,235.0,0.0,0.0,1.0,514.0,0.0,0.0,979.0,979.0,0.0,2.0,735.0,671.0,514.0,1.0,0.0,308.0,2681.9979549,0.0,979.0,2.0,671.0,308.0,0.0,0.0,514.0,73.0,0.0,1.0,1.0,0.0
755.0,0.0,226.0,0.0,0.0,1.0,0.0,0.0,0.0,1490.0,1490.0,0.0,8.0,735.0,226.0,0.0,1.0,0.0,1264.0,2624.0066697,0.0,1490.0,8.0,226.0,1264.0,0.0,0.0,0.0,44.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,517.0,0.0,1.0,1632.0,0.0,0.0,2.0,0.0,1000.0,517.0,0.0,326.0,632.0,2568.9771044,1632.0,1632.0,2.0,1000.0,632.0,326.0,1.0,517.0,122.0,350.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,197.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,324.0,0.0,1.0,2048.0,0.0,0.0,2.0,0.0,890.0,324.0,0.0,409.0,1157.0,2393.0374298,2048.0,2048.0,2.0,890.0,1158.0,410.0,0.0,325.0,153.0,613.0,1.0,1.0,0.0
0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1830.0,200.0,0.0,4.0,0.0,494.0,0.0,0.0,326.0,1336.0,2440.1213156,1630.0,1830.0,4.0,494.0,1336.0,326.0,0.0,0.0,90.0,326.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,1.0,182.0,0.0,0.0,1.0,0.0,518.0,0.0,0.0,36.0,0.0,2712.0535288,182.0,182.0,1.0,182.0,0.0,36.0,0.0,325.0,18.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,1.0,0.0,126.0,0.0,0.0,755.0,755.0,0.0,1.0,499.0,283.0,126.0,0.0,0.0,472.0,2546.6003248,0.0,755.0,1.0,283.0,472.0,0.0,0.0,126.0,76.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,1.0,1192.0,0.0,0.0,1.0,0.0,395.0,0.0,0.0,238.0,797.0,2504.6544422,1192.0,1192.0,1.0,395.0,797.0,238.0,0.0,0.0,120.0,238.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,517.0,0.0,1.0,1071.0,240.0,0.0,3.0,0.0,840.0,517.0,0.0,166.0,231.0,2776.6148657,832.0,1072.0,3.0,840.0,232.0,166.0,0.0,517.0,64.0,166.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,157.0,0.0,0.0,0.0,0.0,2790.3581519,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,157.0,0.0,0.0,0.0,0.0,2858.1763043,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,1.0,0.0,296.0,0.0,0.0,1815.0,1815.0,0.0,3.0,0.0,453.0,296.0,0.0,0.0,1362.0,2381.6244704,0.0,1815.0,3.0,453.0,1362.0,0.0,0.0,296.0,108.0,0.0,1.0,1.0,0.0
0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1640.0,0.0,0.0,4.0,0.0,496.0,0.0,0.0,328.0,1144.0,2506.5356299,1640.0,1640.0,4.0,496.0,1144.0,328.0,0.0,0.0,81.0,328.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,114.0,0.0,1.0,1553.0,0.0,0.0,3.0,0.0,900.0,114.0,0.0,310.0,652.0,2629.8042763,1553.0,1553.0,3.0,900.0,653.0,311.0,0.0,114.0,92.0,424.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,674.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,1.0,1.0,0.0
606.0,0.0,249.0,0.0,0.0,1.0,23.0,0.0,1.0,937.0,606.0,0.0,6.0,0.0,319.0,23.0,0.0,66.0,618.0,2788.9825241,331.0,937.0,6.0,319.0,618.0,66.0,0.0,23.0,35.0,89.0,1.0,1.0,0.0
327.0,0.0,252.0,0.0,0.0,1.0,287.0,0.0,0.0,1795.0,1795.0,0.0,4.0,1468.0,706.0,287.0,1.0,0.0,1089.0,2526.3434078,0.0,1795.0,4.0,706.0,1089.0,0.0,0.0,287.0,89.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,490.0,0.0,0.0,0.0,0.0,2790.3581519,0.0,0.0,2.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,0.0,3.0,0.0,157.0,0.0,0.0,0.0,0.0,2858.1763043,0.0,110.0,3.0,110.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,267.0,0.0,1.0,1568.0,200.0,0.0,2.0,0.0,760.0,267.0,0.0,273.0,807.0,2507.2234437,1368.0,1568.0,2.0,760.0,808.0,274.0,0.0,267.0,117.0,410.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,261.0,0.0,1.0,1458.0,0.0,0.0,3.0,0.0,709.0,261.0,0.0,291.0,748.0,2596.0145375,1458.0,1458.0,3.0,709.0,749.0,292.0,0.0,261.0,87.0,436.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,966.0,966.0,0.0,1.0,0.0,157.0,0.0,1.0,0.0,809.0,2504.6544422,0.0,966.0,1.0,157.0,809.0,0.0,0.0,0.0,98.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,157.0,0.0,0.0,0.0,0.0,2790.3581519,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,170.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,327.0,170.0,1.0,0.0,408.0,2568.7384296,0.0,735.0,1.0,327.0,408.0,0.0,0.0,170.0,74.0,0.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,263.0,0.0,1.0,1550.0,500.0,0.0,1.0,0.0,630.0,263.0,0.0,210.0,921.0,2504.6544422,1050.0,1550.0,1.0,630.0,920.0,210.0,0.0,263.0,157.0,315.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,517.0,0.0,1.0,1136.0,0.0,0.0,1.0,0.0,901.0,517.0,0.0,227.0,235.0,2629.3269268,1136.0,1136.0,1.0,901.0,235.0,227.0,0.0,517.0,115.0,227.0,1.0,1.0,0.0
0.0,0.0,252.0,0.0,0.0,0.0,330.0,0.0,1.0,1486.0,342.0,0.0,4.0,0.0,726.0,330.0,0.0,228.0,759.0,2641.6945852,1144.0,1486.0,4.0,726.0,760.0,229.0,0.0,330.0,73.0,342.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,1.0,50.0,0.0,0.0,1.0,0.0,492.0,0.0,0.0,10.0,0.0,2712.0535288,50.0,50.0,1.0,50.0,0.0,10.0,0.0,224.0,5.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,50.0,50.0,0.0,1.0,0.0,482.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,50.0,1.0,50.0,0.0,0.0,0.0,325.0,5.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,368.0,0.0,1.0,1561.0,0.0,0.0,2.0,0.0,1285.0,368.0,0.0,312.0,276.0,2693.649589,1561.0,1561.0,2.0,1285.0,276.0,312.0,0.0,368.0,117.0,468.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,1.0,1355.0,331.0,0.0,2.0,0.0,411.0,0.0,0.0,204.0,943.0,2459.451744,1024.0,1355.0,2.0,411.0,944.0,205.0,0.0,0.0,101.0,204.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,5.0,0.0,225.0,0.0,0.0,28.0,0.0,2937.8847656,140.0,140.0,5.0,140.0,0.0,28.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0
0.0,0.0,117.0,0.0,0.0,0.0,517.0,0.0,0.0,634.0,634.0,0.0,3.0,0.0,674.0,477.0,0.0,0.0,0.0,2858.1763043,0.0,634.0,3.0,634.0,0.0,0.0,0.0,687.0,38.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,1.0,0.0,376.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,533.0,376.0,0.0,0.0,202.0,2640.9785609,0.0,735.0,1.0,533.0,202.0,0.0,0.0,376.0,74.0,0.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,117.0,0.0,0.0,804.0,804.0,0.0,1.0,0.0,274.0,117.0,1.0,0.0,531.0,2526.7925469,0.0,804.0,1.0,274.0,530.0,0.0,0.0,117.0,81.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,695.0,0.0,1.0,695.0,157.0,0.0,1.0,0.0,538.0,2523.2970567,0.0,695.0,1.0,157.0,538.0,0.0,0.0,0.0,70.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,1.0,0.0,436.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,593.0,436.0,0.0,0.0,142.0,2661.9515022,0.0,735.0,1.0,593.0,142.0,0.0,0.0,436.0,74.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,1.0,708.0,0.0,0.0,1.0,0.0,298.0,0.0,0.0,141.0,409.0,2568.7384296,708.0,708.0,1.0,298.0,410.0,142.0,0.0,0.0,72.0,141.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,191.0,0.0,0.0,755.0,755.0,0.0,1.0,338.0,348.0,191.0,1.0,0.0,407.0,2568.7384296,0.0,755.0,1.0,348.0,407.0,0.0,0.0,191.0,76.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,157.0,0.0,0.0,0.0,0.0,2858.1763043,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,1.0,0.0,0.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,157.0,0.0,0.0,0.0,578.0,2509.3150958,0.0,735.0,1.0,157.0,578.0,0.0,1.0,0.0,74.0,0.0,1.0,1.0,0.0
